normalized_url,kind,best_statuscode,best_mimetype,best_timestamp,best_original,best_wayback_url,fetch_url,content_candidate,reason,destination_hint,redirect_candidate,downloaded,cache_hit,final_url,final_normalized_url,final_kind,final_destination_hint,error
http://cwaste.skolbloggen.se/files/2010/05/logga_forskning_se.gif,media,200,image/gif,20160624095658,http://cwaste.skolbloggen.se/files/2010/05/logga_forskning_se.gif,https://web.archive.org/web/20160624095658/http://cwaste.skolbloggen.se/files/2010/05/logga_forskning_se.gif,https://web.archive.org/web/20160624095658id_/http://cwaste.skolbloggen.se/files/2010/05/logga_forskning_se.gif,False,kind:media,files/2010/05/logga_forskning_se.html,False,False,False,,,,,
http://cwaste.skolbloggen.se/files/2010/05/logga_multimediabyran.jpg,media,200,image/jpeg,20100824212409,http://cwaste.skolbloggen.se/files/2010/05/logga_multimediabyran.jpg,https://web.archive.org/web/20100824212409/http://cwaste.skolbloggen.se/files/2010/05/logga_multimediabyran.jpg,https://web.archive.org/web/20100824212409id_/http://cwaste.skolbloggen.se/files/2010/05/logga_multimediabyran.jpg,False,kind:media,files/2010/05/logga_multimediabyran.html,False,False,False,,,,,
http://cwaste.skolbloggen.se/files/2010/05/logga_pim.gif,media,200,image/gif,20160624095728,http://cwaste.skolbloggen.se/files/2010/05/logga_pim.gif,https://web.archive.org/web/20160624095728/http://cwaste.skolbloggen.se/files/2010/05/logga_pim.gif,https://web.archive.org/web/20160624095728id_/http://cwaste.skolbloggen.se/files/2010/05/logga_pim.gif,False,kind:media,files/2010/05/logga_pim.html,False,False,False,,,,,
http://cwaste.skolbloggen.se/files/2010/05/logo-jamendo.jpg,media,200,image/jpeg,20160624094519,http://cwaste.skolbloggen.se/files/2010/05/logo-jamendo.jpg,https://web.archive.org/web/20160624094519/http://cwaste.skolbloggen.se/files/2010/05/logo-jamendo.jpg,https://web.archive.org/web/20160624094519id_/http://cwaste.skolbloggen.se/files/2010/05/logo-jamendo.jpg,False,kind:media,files/2010/05/logo-jamendo.html,False,False,False,,,,,
http://cwaste.skolbloggen.se/files/2010/05/logotype-mediekompass.jpg,media,200,image/jpeg,20160624160156,http://cwaste.skolbloggen.se/files/2010/05/logotype-mediekompass.jpg,https://web.archive.org/web/20160624160156/http://cwaste.skolbloggen.se/files/2010/05/logotype-mediekompass.jpg,https://web.archive.org/web/20160624160156id_/http://cwaste.skolbloggen.se/files/2010/05/logotype-mediekompass.jpg,False,kind:media,files/2010/05/logotype-mediekompass.html,False,False,False,,,,,
http://cwaste.skolbloggen.se/files/2010/05/logotype.gif,media,200,image/gif,20160624160220,http://cwaste.skolbloggen.se/files/2010/05/logotype.gif,https://web.archive.org/web/20160624160220/http://cwaste.skolbloggen.se/files/2010/05/logotype.gif,https://web.archive.org/web/20160624160220id_/http://cwaste.skolbloggen.se/files/2010/05/logotype.gif,False,kind:media,files/2010/05/logotype.html,False,False,False,,,,,
http://cwaste.skolbloggen.se/om-froken-waste/,other,200,text/html,20100227062433,http://cwaste.skolbloggen.se:80/om-froken-waste/,https://web.archive.org/web/20100227062433/http://cwaste.skolbloggen.se:80/om-froken-waste/,https://web.archive.org/web/20100227062433id_/http://cwaste.skolbloggen.se:80/om-froken-waste/,True,html-content,om-froken-waste/index.html,False,True,True,https://web.archive.org/web/20100227062433id_/http://cwaste.skolbloggen.se:80/om-froken-waste/,http://cwaste.skolbloggen.se/om-froken-waste/,other,om-froken-waste/index.html,
http://cwaste.skolbloggen.se/om-tavlingsbidraget/,other,200,text/html,20180323111401,http://cwaste.skolbloggen.se:80/om-tavlingsbidraget/,https://web.archive.org/web/20180323111401/http://cwaste.skolbloggen.se:80/om-tavlingsbidraget/,https://web.archive.org/web/20180323111401id_/http://cwaste.skolbloggen.se:80/om-tavlingsbidraget/,True,html-content,om-tavlingsbidraget/index.html,False,True,True,https://web.archive.org/web/20180323111401id_/http://cwaste.skolbloggen.se:80/om-tavlingsbidraget/,http://cwaste.skolbloggen.se/om-tavlingsbidraget/,other,om-tavlingsbidraget/index.html,
http://cwaste.skolbloggen.se/oppna-larresurser/,other,200,text/html,20180323110907,http://cwaste.skolbloggen.se:80/oppna-larresurser/,https://web.archive.org/web/20180323110907/http://cwaste.skolbloggen.se:80/oppna-larresurser/,https://web.archive.org/web/20180323110907id_/http://cwaste.skolbloggen.se:80/oppna-larresurser/,True,html-content,oppna-larresurser/index.html,False,True,True,https://web.archive.org/web/20180323110907id_/http://cwaste.skolbloggen.se:80/oppna-larresurser/,http://cwaste.skolbloggen.se/oppna-larresurser/,other,oppna-larresurser/index.html,
http://cwaste.skolbloggen.se/oppna-larresurser/csu-affordable-learning-solutions/,other,200,text/html,20180323110913,http://cwaste.skolbloggen.se:80/oppna-larresurser/csu-affordable-learning-solutions/,https://web.archive.org/web/20180323110913/http://cwaste.skolbloggen.se:80/oppna-larresurser/csu-affordable-learning-solutions/,https://web.archive.org/web/20180323110913id_/http://cwaste.skolbloggen.se:80/oppna-larresurser/csu-affordable-learning-solutions/,True,html-content,oppna-larresurser/csu-affordable-learning-solutions/index.html,False,True,True,https://web.archive.org/web/20180323110913id_/http://cwaste.skolbloggen.se:80/oppna-larresurser/csu-affordable-learning-solutions/,http://cwaste.skolbloggen.se/oppna-larresurser/csu-affordable-learning-solutions/,other,oppna-larresurser/csu-affordable-learning-solutions/index.html,
http://cwaste.skolbloggen.se/oppna-larresurser/itunes-u/,other,200,text/html,20180323111625,http://cwaste.skolbloggen.se:80/oppna-larresurser/itunes-u/,https://web.archive.org/web/20180323111625/http://cwaste.skolbloggen.se:80/oppna-larresurser/itunes-u/,https://web.archive.org/web/20180323111625id_/http://cwaste.skolbloggen.se:80/oppna-larresurser/itunes-u/,True,html-content,oppna-larresurser/itunes-u/index.html,False,True,True,https://web.archive.org/web/20180323111625id_/http://cwaste.skolbloggen.se:80/oppna-larresurser/itunes-u/,http://cwaste.skolbloggen.se/oppna-larresurser/itunes-u/,other,oppna-larresurser/itunes-u/index.html,
http://cwaste.skolbloggen.se/oppna-larresurser/ne-skola/,other,200,text/html,20180323110917,http://cwaste.skolbloggen.se:80/oppna-larresurser/ne-skola/,https://web.archive.org/web/20180323110917/http://cwaste.skolbloggen.se:80/oppna-larresurser/ne-skola/,https://web.archive.org/web/20180323110917id_/http://cwaste.skolbloggen.se:80/oppna-larresurser/ne-skola/,True,html-content,oppna-larresurser/ne-skola/index.html,False,True,True,https://web.archive.org/web/20180323110917id_/http://cwaste.skolbloggen.se:80/oppna-larresurser/ne-skola/,http://cwaste.skolbloggen.se/oppna-larresurser/ne-skola/,other,oppna-larresurser/ne-skola/index.html,
http://cwaste.skolbloggen.se/oppna-larresurser/wikibooks/,other,200,text/html,20180323111154,http://cwaste.skolbloggen.se:80/oppna-larresurser/wikibooks/,https://web.archive.org/web/20180323111154/http://cwaste.skolbloggen.se:80/oppna-larresurser/wikibooks/,https://web.archive.org/web/20180323111154id_/http://cwaste.skolbloggen.se:80/oppna-larresurser/wikibooks/,True,html-content,oppna-larresurser/wikibooks/index.html,False,True,True,https://web.archive.org/web/20180323111154id_/http://cwaste.skolbloggen.se:80/oppna-larresurser/wikibooks/,http://cwaste.skolbloggen.se/oppna-larresurser/wikibooks/,other,oppna-larresurser/wikibooks/index.html,
http://cwaste.skolbloggen.se/oppna-larresurser/wikiversity/,other,200,text/html,20180323111630,http://cwaste.skolbloggen.se:80/oppna-larresurser/wikiversity/,https://web.archive.org/web/20180323111630/http://cwaste.skolbloggen.se:80/oppna-larresurser/wikiversity/,https://web.archive.org/web/20180323111630id_/http://cwaste.skolbloggen.se:80/oppna-larresurser/wikiversity/,True,html-content,oppna-larresurser/wikiversity/index.html,False,True,True,https://web.archive.org/web/20180323111630id_/http://cwaste.skolbloggen.se:80/oppna-larresurser/wikiversity/,http://cwaste.skolbloggen.se/oppna-larresurser/wikiversity/,other,oppna-larresurser/wikiversity/index.html,
