query_id,timestamp,original,statuscode,mimetype,wayback_url
html_200_root,20160402213432,http://cwaste.skolbloggen.se:80/redovisning/hur-du-hanterar-powerpoint/,200,text/html,https://web.archive.org/web/20160402213432/http://cwaste.skolbloggen.se:80/redovisning/hur-du-hanterar-powerpoint/
html_200_root,20160402213437,http://cwaste.skolbloggen.se:80/studieteknik/sjalvskattning-av-studievanor/,200,text/html,https://web.archive.org/web/20160402213437/http://cwaste.skolbloggen.se:80/studieteknik/sjalvskattning-av-studievanor/
html_200_root,20160402213444,http://cwaste.skolbloggen.se:80/svenska/argumenterande-texter/,200,text/html,https://web.archive.org/web/20160402213444/http://cwaste.skolbloggen.se:80/svenska/argumenterande-texter/
html_200_root,20160402213449,http://cwaste.skolbloggen.se:80/svenska/litteraturanalys-och-lasloggar/forfattarportratt/,200,text/html,https://web.archive.org/web/20160402213449/http://cwaste.skolbloggen.se:80/svenska/litteraturanalys-och-lasloggar/forfattarportratt/
html_200_root,20160402213455,http://cwaste.skolbloggen.se:80/svenska/litteraturhistoria/,200,text/html,https://web.archive.org/web/20160402213455/http://cwaste.skolbloggen.se:80/svenska/litteraturhistoria/
html_200_root,20160402213500,http://cwaste.skolbloggen.se:80/svenska/litteraturhistoria/1790-romantiken/,200,text/html,https://web.archive.org/web/20160402213500/http://cwaste.skolbloggen.se:80/svenska/litteraturhistoria/1790-romantiken/
html_200_root,20160402213505,http://cwaste.skolbloggen.se:80/svenska/litteraturhistoria/1830-realismen/,200,text/html,https://web.archive.org/web/20160402213505/http://cwaste.skolbloggen.se:80/svenska/litteraturhistoria/1830-realismen/
html_200_root,20160402213510,http://cwaste.skolbloggen.se:80/svenska/referera/bedomning-av-referat/,200,text/html,https://web.archive.org/web/20160402213510/http://cwaste.skolbloggen.se:80/svenska/referera/bedomning-av-referat/
html_200_root,20160402213515,http://cwaste.skolbloggen.se:80/svenska/referera/ova-referatskrivning-attityder-kring-sprak/,200,text/html,https://web.archive.org/web/20160402213515/http://cwaste.skolbloggen.se:80/svenska/referera/ova-referatskrivning-attityder-kring-sprak/
html_200_root,20160402213520,http://cwaste.skolbloggen.se:80/svenska/retorik/,200,text/html,https://web.archive.org/web/20160402213520/http://cwaste.skolbloggen.se:80/svenska/retorik/
html_200_root,20160402213525,http://cwaste.skolbloggen.se:80/svenska/skrivprocessen/kommentera-blogginlagg/,200,text/html,https://web.archive.org/web/20160402213525/http://cwaste.skolbloggen.se:80/svenska/skrivprocessen/kommentera-blogginlagg/
raw_http_prefix,20160402213531,http://cwaste.skolbloggen.se:80/wp-json/,404,text/html,https://web.archive.org/web/20160402213531/http://cwaste.skolbloggen.se:80/wp-json/
raw_http_prefix,20160402213535,http://cwaste.skolbloggen.se:80/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcwaste.skolbloggen.se%2Fsvenska%2Ftalovningar%2F,404,text/html,https://web.archive.org/web/20160402213535/http://cwaste.skolbloggen.se:80/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcwaste.skolbloggen.se%2Fsvenska%2Ftalovningar%2F
html_200_root,20160402213732,http://cwaste.skolbloggen.se:80/det-utvidgade-textbegreppet/,200,text/html,https://web.archive.org/web/20160402213732/http://cwaste.skolbloggen.se:80/det-utvidgade-textbegreppet/
html_200_root,20160402213737,http://cwaste.skolbloggen.se:80/oppna-larresurser/itunes-u/,200,text/html,https://web.archive.org/web/20160402213737/http://cwaste.skolbloggen.se:80/oppna-larresurser/itunes-u/
html_200_root,20160402213742,http://cwaste.skolbloggen.se:80/redovisning/overkurs/,200,text/html,https://web.archive.org/web/20160402213742/http://cwaste.skolbloggen.se:80/redovisning/overkurs/
html_200_root,20160402213748,http://cwaste.skolbloggen.se:80/redovisning/tankekartor/,200,text/html,https://web.archive.org/web/20160402213748/http://cwaste.skolbloggen.se:80/redovisning/tankekartor/
html_200_root,20160402213753,http://cwaste.skolbloggen.se:80/redovisning/textformatering/,200,text/html,https://web.archive.org/web/20160402213753/http://cwaste.skolbloggen.se:80/redovisning/textformatering/
html_200_root,20160402213758,http://cwaste.skolbloggen.se:80/studieteknik/kallkritik/arkiv-och-samlingar-i-din-narhet/,200,text/html,https://web.archive.org/web/20160402213758/http://cwaste.skolbloggen.se:80/studieteknik/kallkritik/arkiv-och-samlingar-i-din-narhet/
html_200_root,20160402213803,http://cwaste.skolbloggen.se:80/svenska/bedomning/,200,text/html,https://web.archive.org/web/20160402213803/http://cwaste.skolbloggen.se:80/svenska/bedomning/
html_200_root,20160402213809,http://cwaste.skolbloggen.se:80/svenska/berattelser/berattarkne/,200,text/html,https://web.archive.org/web/20160402213809/http://cwaste.skolbloggen.se:80/svenska/berattelser/berattarkne/
html_200_root,20160402213814,http://cwaste.skolbloggen.se:80/svenska/nationellt-prov-i-svenska-b-kursen/,200,text/html,https://web.archive.org/web/20160402213814/http://cwaste.skolbloggen.se:80/svenska/nationellt-prov-i-svenska-b-kursen/
html_200_root,20160402213821,http://cwaste.skolbloggen.se:80/svenska/skrivprocessen/responsgivning/skriva-kommentarer/,200,text/html,https://web.archive.org/web/20160402213821/http://cwaste.skolbloggen.se:80/svenska/skrivprocessen/responsgivning/skriva-kommentarer/
