query_id,timestamp,original,statuscode,mimetype,wayback_url
raw_http_prefix,20110510005241,http://smeste09.skolbloggen.se:80/veckoplanering-vt-2011,301,text/html,https://web.archive.org/web/20110510005241/http://smeste09.skolbloggen.se:80/veckoplanering-vt-2011
html_200_root,20110510005241,http://smeste09.skolbloggen.se:80/veckoplanering-vt-2011/,200,text/html,https://web.archive.org/web/20110510005241/http://smeste09.skolbloggen.se:80/veckoplanering-vt-2011/
raw_http_prefix,20110510015235,http://smeste09.skolbloggen.se:80/2011/05/03/franskklassicismen-och-moliere,301,text/html,https://web.archive.org/web/20110510015235/http://smeste09.skolbloggen.se:80/2011/05/03/franskklassicismen-och-moliere
html_200_root,20110510015235,http://smeste09.skolbloggen.se:80/2011/05/03/franskklassicismen-och-moliere/,200,text/html,https://web.archive.org/web/20110510015235/http://smeste09.skolbloggen.se:80/2011/05/03/franskklassicismen-och-moliere/
html_200_root,20110511002755,http://smeste09.skolbloggen.se:80/,200,text/html,https://web.archive.org/web/20110511002755/http://smeste09.skolbloggen.se:80/
html_200_root,20110511002840,http://smeste09.skolbloggen.se:80/2011/03/21/litteraturvetenskap-nagra-viktiga-begrepp-verk-och-personer/,200,text/html,https://web.archive.org/web/20110511002840/http://smeste09.skolbloggen.se:80/2011/03/21/litteraturvetenskap-nagra-viktiga-begrepp-verk-och-personer/
html_200_root,20110511011535,http://smeste09.skolbloggen.se:80/2011/04/13/pasklov-och-sedan/,200,text/html,https://web.archive.org/web/20110511011535/http://smeste09.skolbloggen.se:80/2011/04/13/pasklov-och-sedan/
html_200_root,20110511011544,http://smeste09.skolbloggen.se:80/2011/04/14/tips-kring-er-text-med-bade-referat-och-egna-asikter/,200,text/html,https://web.archive.org/web/20110511011544/http://smeste09.skolbloggen.se:80/2011/04/14/tips-kring-er-text-med-bade-referat-och-egna-asikter/
html_200_root,20110511011603,http://smeste09.skolbloggen.se:80/2011/04/26/folj-argumentationen-las-och-kommentera/,200,text/html,https://web.archive.org/web/20110511011603/http://smeste09.skolbloggen.se:80/2011/04/26/folj-argumentationen-las-och-kommentera/
html_200_root,20110511032209,http://smeste09.skolbloggen.se:80/2011/03/24/skrivuppgift/,200,text/html,https://web.archive.org/web/20110511032209/http://smeste09.skolbloggen.se:80/2011/03/24/skrivuppgift/
html_200_root,20110511032213,http://smeste09.skolbloggen.se:80/2011/03/31/skriv-om-natmobbing/,200,text/html,https://web.archive.org/web/20110511032213/http://smeste09.skolbloggen.se:80/2011/03/31/skriv-om-natmobbing/
html_200_root,20110511032218,http://smeste09.skolbloggen.se:80/2011/04/28/shakespeare/,200,text/html,https://web.archive.org/web/20110511032218/http://smeste09.skolbloggen.se:80/2011/04/28/shakespeare/
raw_http_prefix,20110511032222,http://smeste09.skolbloggen.se:80/feed/,200,text/xml,https://web.archive.org/web/20110511032222/http://smeste09.skolbloggen.se:80/feed/
html_200_root,20110511032341,http://smeste09.skolbloggen.se:80/2011/03/31/att-ge-och-fa-skriftlig-respons/,200,text/html,https://web.archive.org/web/20110511032341/http://smeste09.skolbloggen.se:80/2011/03/31/att-ge-och-fa-skriftlig-respons/
html_200_root,20110511054052,http://smeste09.skolbloggen.se:80/2011/01/13/hur-du-skapar-inlagg-i-bloggen/,200,text/html,https://web.archive.org/web/20110511054052/http://smeste09.skolbloggen.se:80/2011/01/13/hur-du-skapar-inlagg-i-bloggen/
html_200_root,20110511054057,http://smeste09.skolbloggen.se:80/2011/03/14/nagra-skrivrad/,200,text/html,https://web.archive.org/web/20110511054057/http://smeste09.skolbloggen.se:80/2011/03/14/nagra-skrivrad/
html_200_root,20110511054101,http://smeste09.skolbloggen.se:80/category/okategoriserade/,200,text/html,https://web.archive.org/web/20110511054101/http://smeste09.skolbloggen.se:80/category/okategoriserade/
html_200_root,20110511054107,http://smeste09.skolbloggen.se:80/om/,200,text/html,https://web.archive.org/web/20110511054107/http://smeste09.skolbloggen.se:80/om/
html_200_root,20110511054112,http://smeste09.skolbloggen.se:80/skicka-till-urkund/,200,text/html,https://web.archive.org/web/20110511054112/http://smeste09.skolbloggen.se:80/skicka-till-urkund/
html_200_root,20110511054117,http://smeste09.skolbloggen.se:80/uppgifter/,200,text/html,https://web.archive.org/web/20110511054117/http://smeste09.skolbloggen.se:80/uppgifter/
html_200_root,20110511054230,http://smeste09.skolbloggen.se:80/2011/01/11/sprakvetenskap/,200,text/html,https://web.archive.org/web/20110511054230/http://smeste09.skolbloggen.se:80/2011/01/11/sprakvetenskap/
html_200_root,20110511054302,http://smeste09.skolbloggen.se:80/2011/05/05/ljuv-lasning/,200,text/html,https://web.archive.org/web/20110511054302/http://smeste09.skolbloggen.se:80/2011/05/05/ljuv-lasning/
html_200_root,20110511154423,http://smeste09.skolbloggen.se:80/veckoplanering-vt-2011/,200,text/html,https://web.archive.org/web/20110511154423/http://smeste09.skolbloggen.se:80/veckoplanering-vt-2011/
html_200_root,20110511202008,http://smeste09.skolbloggen.se:80/2011/02/08/teaterresa/,200,text/html,https://web.archive.org/web/20110511202008/http://smeste09.skolbloggen.se:80/2011/02/08/teaterresa/
html_200_root,20110511202012,http://smeste09.skolbloggen.se:80/2011/02/14/250/,200,text/html,https://web.archive.org/web/20110511202012/http://smeste09.skolbloggen.se:80/2011/02/14/250/
html_200_root,20110511202017,http://smeste09.skolbloggen.se:80/category/teater/,200,text/html,https://web.archive.org/web/20110511202017/http://smeste09.skolbloggen.se:80/category/teater/
html_200_root,20110511202022,http://smeste09.skolbloggen.se:80/tag/att-skriva-2/,200,text/html,https://web.archive.org/web/20110511202022/http://smeste09.skolbloggen.se:80/tag/att-skriva-2/
html_200_root,20110511202027,http://smeste09.skolbloggen.se:80/tag/creative-commons/,200,text/html,https://web.archive.org/web/20110511202027/http://smeste09.skolbloggen.se:80/tag/creative-commons/
html_200_root,20110511202032,http://smeste09.skolbloggen.se:80/tag/ethos/,200,text/html,https://web.archive.org/web/20110511202032/http://smeste09.skolbloggen.se:80/tag/ethos/
html_200_root,20110511202037,http://smeste09.skolbloggen.se:80/tag/introduktion-2/,200,text/html,https://web.archive.org/web/20110511202037/http://smeste09.skolbloggen.se:80/tag/introduktion-2/
html_200_root,20110511202042,http://smeste09.skolbloggen.se:80/tag/kursblogg/,200,text/html,https://web.archive.org/web/20110511202042/http://smeste09.skolbloggen.se:80/tag/kursblogg/
html_200_root,20110511202047,http://smeste09.skolbloggen.se:80/tag/ovning/,200,text/html,https://web.archive.org/web/20110511202047/http://smeste09.skolbloggen.se:80/tag/ovning/
html_200_root,20110511202052,http://smeste09.skolbloggen.se:80/tag/respons-2/,200,text/html,https://web.archive.org/web/20110511202052/http://smeste09.skolbloggen.se:80/tag/respons-2/
html_200_root,20110511202057,http://smeste09.skolbloggen.se:80/tag/styckemarkering/,200,text/html,https://web.archive.org/web/20110511202057/http://smeste09.skolbloggen.se:80/tag/styckemarkering/
html_200_root,20110511202102,http://smeste09.skolbloggen.se:80/tag/teater-2/,200,text/html,https://web.archive.org/web/20110511202102/http://smeste09.skolbloggen.se:80/tag/teater-2/
html_200_root,20110511202107,http://smeste09.skolbloggen.se:80/tag/tema/,200,text/html,https://web.archive.org/web/20110511202107/http://smeste09.skolbloggen.se:80/tag/tema/
raw_http_prefix,20110511202110,http://smeste09.skolbloggen.se:80/wp-comments-post.php,405,text/plain,https://web.archive.org/web/20110511202110/http://smeste09.skolbloggen.se:80/wp-comments-post.php
raw_http_prefix,20110511202116,http://smeste09.skolbloggen.se:80/wp-content/mu-plugins/anarchy_media/anarchy_media_player.php?anarchy.js,200,text/javascript,https://web.archive.org/web/20110511202116/http://smeste09.skolbloggen.se:80/wp-content/mu-plugins/anarchy_media/anarchy_media_player.php?anarchy.js
html_200_root,20110511202121,http://smeste09.skolbloggen.se:80/wp-login.php,200,text/html,https://web.archive.org/web/20110511202121/http://smeste09.skolbloggen.se:80/wp-login.php
raw_http_prefix,20110511202129,http://smeste09.skolbloggen.se:80/xmlrpc.php,200,text/plain,https://web.archive.org/web/20110511202129/http://smeste09.skolbloggen.se:80/xmlrpc.php
raw_http_prefix,20110511202131,http://smeste09.skolbloggen.se:80/xmlrpc.php?rsd,200,text/xml,https://web.archive.org/web/20110511202131/http://smeste09.skolbloggen.se:80/xmlrpc.php?rsd
html_200_root,20110511202436,http://smeste09.skolbloggen.se:80/2011/02/28/tavlingar/,200,text/html,https://web.archive.org/web/20110511202436/http://smeste09.skolbloggen.se:80/2011/02/28/tavlingar/
html_200_root,20110511202442,http://smeste09.skolbloggen.se:80/category/introduktion/,200,text/html,https://web.archive.org/web/20110511202442/http://smeste09.skolbloggen.se:80/category/introduktion/
raw_http_prefix,20110511202445,http://smeste09.skolbloggen.se:80/comments/feed/,200,text/xml,https://web.archive.org/web/20110511202445/http://smeste09.skolbloggen.se:80/comments/feed/
raw_http_prefix,20110511202450,http://smeste09.skolbloggen.se:80/feed/rss/,200,text/xml,https://web.archive.org/web/20110511202450/http://smeste09.skolbloggen.se:80/feed/rss/
html_200_root,20110511202456,http://smeste09.skolbloggen.se:80/tag/bild-2/,200,text/html,https://web.archive.org/web/20110511202456/http://smeste09.skolbloggen.se:80/tag/bild-2/
html_200_root,20110511202504,http://smeste09.skolbloggen.se:80/tag/kallhanvisning/,200,text/html,https://web.archive.org/web/20110511202504/http://smeste09.skolbloggen.se:80/tag/kallhanvisning/
html_200_root,20110511202508,http://smeste09.skolbloggen.se:80/tag/kontrollfragor/,200,text/html,https://web.archive.org/web/20110511202508/http://smeste09.skolbloggen.se:80/tag/kontrollfragor/
html_200_root,20110511202512,http://smeste09.skolbloggen.se:80/tag/salla/,200,text/html,https://web.archive.org/web/20110511202512/http://smeste09.skolbloggen.se:80/tag/salla/
html_200_root,20110511202517,http://smeste09.skolbloggen.se:80/tag/sammanstalla/,200,text/html,https://web.archive.org/web/20110511202517/http://smeste09.skolbloggen.se:80/tag/sammanstalla/
html_200_root,20110511202522,http://smeste09.skolbloggen.se:80/tag/shakespeare/,200,text/html,https://web.archive.org/web/20110511202522/http://smeste09.skolbloggen.se:80/tag/shakespeare/
raw_http_prefix,20110511202527,http://smeste09.skolbloggen.se:80/wp-login.php?action=register,302,text/html,https://web.archive.org/web/20110511202527/http://smeste09.skolbloggen.se:80/wp-login.php?action=register
html_200_root,20110511203447,http://smeste09.skolbloggen.se:80/category/sprakvetenskap/,200,text/html,https://web.archive.org/web/20110511203447/http://smeste09.skolbloggen.se:80/category/sprakvetenskap/
