normalized_url,kind,first_timestamp,last_timestamp,capture_count,best_timestamp,best_original,best_statuscode,best_mimetype,best_wayback_url
http://bufsimrishamn.wordpress.com/,homepage,20130516224247,20191018060043,20,20191018060043,https://bufsimrishamn.wordpress.com/,200,text/html,https://web.archive.org/web/20191018060043/https://bufsimrishamn.wordpress.com/
http://bufsimrishamn.wordpress.com/2012/12/,other,20131230150600,20191018060003,4,20191018060003,https://bufsimrishamn.wordpress.com/2012/12/,200,text/html,https://web.archive.org/web/20191018060003/https://bufsimrishamn.wordpress.com/2012/12/
http://bufsimrishamn.wordpress.com/2013/01/,other,20131230123751,20191018062445,4,20191018062445,https://bufsimrishamn.wordpress.com/2013/01/,200,text/html,https://web.archive.org/web/20191018062445/https://bufsimrishamn.wordpress.com/2013/01/
http://bufsimrishamn.wordpress.com/2013/02/,other,20131230120106,20191018061307,4,20191018061307,https://bufsimrishamn.wordpress.com/2013/02/,200,text/html,https://web.archive.org/web/20191018061307/https://bufsimrishamn.wordpress.com/2013/02/
http://bufsimrishamn.wordpress.com/2013/03/,other,20131230110438,20191018060159,4,20191018060159,https://bufsimrishamn.wordpress.com/2013/03/,200,text/html,https://web.archive.org/web/20191018060159/https://bufsimrishamn.wordpress.com/2013/03/
http://bufsimrishamn.wordpress.com/2013/04/,other,20131230094215,20191018060047,4,20191018060047,https://bufsimrishamn.wordpress.com/2013/04/,200,text/html,https://web.archive.org/web/20191018060047/https://bufsimrishamn.wordpress.com/2013/04/
http://bufsimrishamn.wordpress.com/2013/05/,other,20131230114903,20191212130214,4,20191212130214,https://bufsimrishamn.wordpress.com/2013/05/,200,text/html,https://web.archive.org/web/20191212130214/https://bufsimrishamn.wordpress.com/2013/05/
http://bufsimrishamn.wordpress.com/2013/09/,other,20131230131323,20191018064335,4,20191018064335,https://bufsimrishamn.wordpress.com/2013/09/,200,text/html,https://web.archive.org/web/20191018064335/https://bufsimrishamn.wordpress.com/2013/09/
http://bufsimrishamn.wordpress.com/2013/09/14/barn-och-utbildningsforvaltningen-immigrationsverket-och-de-asylsokande-som-nu-kommer-till-ostra-hoby-borrby-och-hammenhog/,post_like,20140210172007,20140210172007,1,20140210172007,http://bufsimrishamn.wordpress.com/2013/09/14/barn-och-utbildningsforvaltningen-immigrationsverket-och-de-asylsokande-som-nu-kommer-till-ostra-hoby-borrby-och-hammenhog/,200,text/html,https://web.archive.org/web/20140210172007/http://bufsimrishamn.wordpress.com/2013/09/14/barn-och-utbildningsforvaltningen-immigrationsverket-och-de-asylsokande-som-nu-kommer-till-ostra-hoby-borrby-och-hammenhog/
http://bufsimrishamn.wordpress.com/2013/10/,other,20131230101838,20191212135304,4,20191212135304,https://bufsimrishamn.wordpress.com/2013/10/,200,text/html,https://web.archive.org/web/20191212135304/https://bufsimrishamn.wordpress.com/2013/10/
