query_id,timestamp,original,statuscode,mimetype,wayback_url
html_200_root,20100222053311,http://cwastes.skolbloggen.se:80/tag/kommentarer/,200,text/html,https://web.archive.org/web/20100222053311/http://cwastes.skolbloggen.se:80/tag/kommentarer/
html_200_root,20100222053316,http://cwastes.skolbloggen.se:80/tag/miljodebatt/,200,text/html,https://web.archive.org/web/20100222053316/http://cwastes.skolbloggen.se:80/tag/miljodebatt/
html_200_root,20100222053321,http://cwastes.skolbloggen.se:80/tag/program/,200,text/html,https://web.archive.org/web/20100222053321/http://cwastes.skolbloggen.se:80/tag/program/
html_200_root,20100222053326,http://cwastes.skolbloggen.se:80/tag/troll/,200,text/html,https://web.archive.org/web/20100222053326/http://cwastes.skolbloggen.se:80/tag/troll/
html_200_root,20100222053332,http://cwastes.skolbloggen.se:80/tag/voddler/,200,text/html,https://web.archive.org/web/20100222053332/http://cwastes.skolbloggen.se:80/tag/voddler/
html_200_root,20100222053338,http://cwastes.skolbloggen.se:80/tag/webbsida/,200,text/html,https://web.archive.org/web/20100222053338/http://cwastes.skolbloggen.se:80/tag/webbsida/
html_200_root,20100222053342,http://cwastes.skolbloggen.se:80/wp-login.php,200,text/html,https://web.archive.org/web/20100222053342/http://cwastes.skolbloggen.se:80/wp-login.php
raw_http_prefix,20100222053349,http://cwastes.skolbloggen.se:80/wp-login.php?action=register,302,text/html,https://web.archive.org/web/20100222053349/http://cwastes.skolbloggen.se:80/wp-login.php?action=register
raw_http_prefix,20100222053349,http://cwastes.skolbloggen.se:80/wp-signup.php,302,text/html,https://web.archive.org/web/20100222053349/http://cwastes.skolbloggen.se:80/wp-signup.php
html_200_root,20100222063650,http://cwastes.skolbloggen.se:80/2010/01/31/samlarobjkt-eller-revirmarkering-for-unga-man/,200,text/html,https://web.archive.org/web/20100222063650/http://cwastes.skolbloggen.se:80/2010/01/31/samlarobjkt-eller-revirmarkering-for-unga-man/
html_200_root,20100222063655,http://cwastes.skolbloggen.se:80/2010/02/06/%E2%80%9Cone-for-one%E2%80%9D-%E2%80%93-om-inbaddad-givmildhet/comment-page-1/,200,text/html,https://web.archive.org/web/20100222063655/http://cwastes.skolbloggen.se:80/2010/02/06/%E2%80%9Cone-for-one%E2%80%9D-%E2%80%93-om-inbaddad-givmildhet/comment-page-1/
raw_http_prefix,20100222063701,http://cwastes.skolbloggen.se:80/2010/02/17/svensk-engelskt-lexikon-pa-natet/feed/,200,text/xml,https://web.archive.org/web/20100222063701/http://cwastes.skolbloggen.se:80/2010/02/17/svensk-engelskt-lexikon-pa-natet/feed/
html_200_root,20100222063706,http://cwastes.skolbloggen.se:80/om/,200,text/html,https://web.archive.org/web/20100222063706/http://cwastes.skolbloggen.se:80/om/
html_200_root,20100222063712,http://cwastes.skolbloggen.se:80/tag/asa-kronkvist/,200,text/html,https://web.archive.org/web/20100222063712/http://cwastes.skolbloggen.se:80/tag/asa-kronkvist/
html_200_root,20100222063717,http://cwastes.skolbloggen.se:80/tag/betygskriterier/,200,text/html,https://web.archive.org/web/20100222063717/http://cwastes.skolbloggen.se:80/tag/betygskriterier/
html_200_root,20100222063722,http://cwastes.skolbloggen.se:80/tag/bild/,200,text/html,https://web.archive.org/web/20100222063722/http://cwastes.skolbloggen.se:80/tag/bild/
html_200_root,20100222063727,http://cwastes.skolbloggen.se:80/tag/kunskap/,200,text/html,https://web.archive.org/web/20100222063727/http://cwastes.skolbloggen.se:80/tag/kunskap/
html_200_root,20100222063732,http://cwastes.skolbloggen.se:80/tag/kunskapssyn/,200,text/html,https://web.archive.org/web/20100222063732/http://cwastes.skolbloggen.se:80/tag/kunskapssyn/
html_200_root,20100222063737,http://cwastes.skolbloggen.se:80/tag/kursplan/,200,text/html,https://web.archive.org/web/20100222063737/http://cwastes.skolbloggen.se:80/tag/kursplan/
html_200_root,20100222063742,http://cwastes.skolbloggen.se:80/tag/ljud/,200,text/html,https://web.archive.org/web/20100222063742/http://cwastes.skolbloggen.se:80/tag/ljud/
html_200_root,20100222063748,http://cwastes.skolbloggen.se:80/tag/media/,200,text/html,https://web.archive.org/web/20100222063748/http://cwastes.skolbloggen.se:80/tag/media/
html_200_root,20100222063753,http://cwastes.skolbloggen.se:80/tag/redigera/,200,text/html,https://web.archive.org/web/20100222063753/http://cwastes.skolbloggen.se:80/tag/redigera/
html_200_root,20100222063758,http://cwastes.skolbloggen.se:80/tag/skonlitteratur/,200,text/html,https://web.archive.org/web/20100222063758/http://cwastes.skolbloggen.se:80/tag/skonlitteratur/
html_200_root,20100222063803,http://cwastes.skolbloggen.se:80/tag/tema/,200,text/html,https://web.archive.org/web/20100222063803/http://cwastes.skolbloggen.se:80/tag/tema/
html_200_root,20100222064011,http://cwastes.skolbloggen.se:80/tag/tips/,200,text/html,https://web.archive.org/web/20100222064011/http://cwastes.skolbloggen.se:80/tag/tips/
html_200_root,20100222064016,http://cwastes.skolbloggen.se:80/tag/utseende/,200,text/html,https://web.archive.org/web/20100222064016/http://cwastes.skolbloggen.se:80/tag/utseende/
html_200_root,20100222064021,http://cwastes.skolbloggen.se:80/tag/wordle/,200,text/html,https://web.archive.org/web/20100222064021/http://cwastes.skolbloggen.se:80/tag/wordle/
raw_http_prefix,20100222064028,http://cwastes.skolbloggen.se:80/xmlrpc.php,200,text/plain,https://web.archive.org/web/20100222064028/http://cwastes.skolbloggen.se:80/xmlrpc.php
raw_http_prefix,20100222064033,http://cwastes.skolbloggen.se:80/xmlrpc.php?rsd,200,text/xml,https://web.archive.org/web/20100222064033/http://cwastes.skolbloggen.se:80/xmlrpc.php?rsd
html_200_root,20100222064248,http://cwastes.skolbloggen.se:80/2010/01/28/voddler/,200,text/html,https://web.archive.org/web/20100222064248/http://cwastes.skolbloggen.se:80/2010/01/28/voddler/
html_200_root,20100222064253,http://cwastes.skolbloggen.se:80/2010/01/31/vad-ar-vackert/,200,text/html,https://web.archive.org/web/20100222064253/http://cwastes.skolbloggen.se:80/2010/01/31/vad-ar-vackert/
html_200_root,20100222064258,http://cwastes.skolbloggen.se:80/category/instruktion/,200,text/html,https://web.archive.org/web/20100222064258/http://cwastes.skolbloggen.se:80/category/instruktion/
html_200_root,20100222064303,http://cwastes.skolbloggen.se:80/tag/diskussion/,200,text/html,https://web.archive.org/web/20100222064303/http://cwastes.skolbloggen.se:80/tag/diskussion/
html_200_root,20100222064308,http://cwastes.skolbloggen.se:80/tag/hur-gora/,200,text/html,https://web.archive.org/web/20100222064308/http://cwastes.skolbloggen.se:80/tag/hur-gora/
html_200_root,20100222064313,http://cwastes.skolbloggen.se:80/tag/inlagg/,200,text/html,https://web.archive.org/web/20100222064313/http://cwastes.skolbloggen.se:80/tag/inlagg/
html_200_root,20100222064318,http://cwastes.skolbloggen.se:80/tag/instruktionsfilm/,200,text/html,https://web.archive.org/web/20100222064318/http://cwastes.skolbloggen.se:80/tag/instruktionsfilm/
html_200_root,20100222064323,http://cwastes.skolbloggen.se:80/tag/livslangt-larande/,200,text/html,https://web.archive.org/web/20100222064323/http://cwastes.skolbloggen.se:80/tag/livslangt-larande/
html_200_root,20100222064328,http://cwastes.skolbloggen.se:80/tag/naturvetenskapsprogrammet/,200,text/html,https://web.archive.org/web/20100222064328/http://cwastes.skolbloggen.se:80/tag/naturvetenskapsprogrammet/
html_200_root,20100222064333,http://cwastes.skolbloggen.se:80/tag/nv08/,200,text/html,https://web.archive.org/web/20100222064333/http://cwastes.skolbloggen.se:80/tag/nv08/
html_200_root,20100222064339,http://cwastes.skolbloggen.se:80/tag/programmal/,200,text/html,https://web.archive.org/web/20100222064339/http://cwastes.skolbloggen.se:80/tag/programmal/
html_200_root,20100222064344,http://cwastes.skolbloggen.se:80/tag/rubriker/,200,text/html,https://web.archive.org/web/20100222064344/http://cwastes.skolbloggen.se:80/tag/rubriker/
html_200_root,20100222064350,http://cwastes.skolbloggen.se:80/tag/svenska-b/,200,text/html,https://web.archive.org/web/20100222064350/http://cwastes.skolbloggen.se:80/tag/svenska-b/
html_200_root,20100222065305,http://cwastes.skolbloggen.se:80/tag/visualisering/,200,text/html,https://web.archive.org/web/20100222065305/http://cwastes.skolbloggen.se:80/tag/visualisering/
html_200_root,20100222065310,http://cwastes.skolbloggen.se:80/tag/youtube/,200,text/html,https://web.archive.org/web/20100222065310/http://cwastes.skolbloggen.se:80/tag/youtube/
