normalized_url,kind,first_timestamp,last_timestamp,capture_count,best_timestamp,best_original,best_statuscode,best_mimetype,best_wayback_url
http://cwastes.skolbloggen.se/wp-content/plugins/buddypress/bp-core/js/jquery-cookie.min.js?ver=761af2ca77b52d7047b2224a7b120f13,other,20160620061314,20160620061314,1,20160620061314,http://cwastes.skolbloggen.se/wp-content/plugins/buddypress/bp-core/js/jquery-cookie.min.js?ver=761af2ca77b52d7047b2224a7b120f13,200,application/javascript,https://web.archive.org/web/20160620061314/http://cwastes.skolbloggen.se/wp-content/plugins/buddypress/bp-core/js/jquery-cookie.min.js?ver=761af2ca77b52d7047b2224a7b120f13
http://cwastes.skolbloggen.se/wp-content/plugins/buddypress/bp-core/js/jquery-query.min.js?ver=761af2ca77b52d7047b2224a7b120f13,other,20160620061337,20160620061337,1,20160620061337,http://cwastes.skolbloggen.se/wp-content/plugins/buddypress/bp-core/js/jquery-query.min.js?ver=761af2ca77b52d7047b2224a7b120f13,200,application/javascript,https://web.archive.org/web/20160620061337/http://cwastes.skolbloggen.se/wp-content/plugins/buddypress/bp-core/js/jquery-query.min.js?ver=761af2ca77b52d7047b2224a7b120f13
http://cwastes.skolbloggen.se/wp-content/plugins/buddypress/bp-core/js/jquery-scroll-to.min.js?ver=761af2ca77b52d7047b2224a7b120f13,other,20160620061540,20160620061540,1,20160620061540,http://cwastes.skolbloggen.se/wp-content/plugins/buddypress/bp-core/js/jquery-scroll-to.min.js?ver=761af2ca77b52d7047b2224a7b120f13,200,application/javascript,https://web.archive.org/web/20160620061540/http://cwastes.skolbloggen.se/wp-content/plugins/buddypress/bp-core/js/jquery-scroll-to.min.js?ver=761af2ca77b52d7047b2224a7b120f13
http://cwastes.skolbloggen.se/wp-content/plugins/buddypress/bp-core/js/widget-members.min.js?ver=761af2ca77b52d7047b2224a7b120f13,other,20160620061641,20160620061641,1,20160620061641,http://cwastes.skolbloggen.se/wp-content/plugins/buddypress/bp-core/js/widget-members.min.js?ver=761af2ca77b52d7047b2224a7b120f13,200,application/javascript,https://web.archive.org/web/20160620061641/http://cwastes.skolbloggen.se/wp-content/plugins/buddypress/bp-core/js/widget-members.min.js?ver=761af2ca77b52d7047b2224a7b120f13
http://cwastes.skolbloggen.se/wp-content/plugins/buddypress/bp-templates/bp-legacy/css/buddypress.min.css?ver=761af2ca77b52d7047b2224a7b120f13,other,20160620061610,20160620061610,1,20160620061610,http://cwastes.skolbloggen.se/wp-content/plugins/buddypress/bp-templates/bp-legacy/css/buddypress.min.css?ver=761af2ca77b52d7047b2224a7b120f13,200,text/css,https://web.archive.org/web/20160620061610/http://cwastes.skolbloggen.se/wp-content/plugins/buddypress/bp-templates/bp-legacy/css/buddypress.min.css?ver=761af2ca77b52d7047b2224a7b120f13
http://cwastes.skolbloggen.se/wp-content/plugins/buddypress/bp-templates/bp-legacy/js/buddypress.min.js?ver=761af2ca77b52d7047b2224a7b120f13,other,20160620061331,20160620061331,1,20160620061331,http://cwastes.skolbloggen.se/wp-content/plugins/buddypress/bp-templates/bp-legacy/js/buddypress.min.js?ver=761af2ca77b52d7047b2224a7b120f13,200,application/javascript,https://web.archive.org/web/20160620061331/http://cwastes.skolbloggen.se/wp-content/plugins/buddypress/bp-templates/bp-legacy/js/buddypress.min.js?ver=761af2ca77b52d7047b2224a7b120f13
http://cwastes.skolbloggen.se/wp-content/plugins/buddypress/bp-themes/bp-default/_inc/css/adminbar.css?ver=2.9.2,other,20100824213110,20100824213110,1,20100824213110,http://cwastes.skolbloggen.se/wp-content/plugins/buddypress/bp-themes/bp-default/_inc/css/adminbar.css?ver=2.9.2,200,text/css,https://web.archive.org/web/20100824213110/http://cwastes.skolbloggen.se/wp-content/plugins/buddypress/bp-themes/bp-default/_inc/css/adminbar.css?ver=2.9.2
http://cwastes.skolbloggen.se/wp-content/plugins/pro-sites/pro-sites-files/js/tax.js?ver=761af2ca77b52d7047b2224a7b120f13,other,20160620061518,20160620061518,1,20160620061518,http://cwastes.skolbloggen.se/wp-content/plugins/pro-sites/pro-sites-files/js/tax.js?ver=761af2ca77b52d7047b2224a7b120f13,200,application/javascript,https://web.archive.org/web/20160620061518/http://cwastes.skolbloggen.se/wp-content/plugins/pro-sites/pro-sites-files/js/tax.js?ver=761af2ca77b52d7047b2224a7b120f13
http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/layouts/2c-r-fixed.css,other,20160803160659,20160803160659,1,20160803160659,http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/layouts/2c-r-fixed.css,200,text/css,https://web.archive.org/web/20160803160659/http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/layouts/2c-r-fixed.css
http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/scripts/hoverIntent.js,other,20100824213223,20180524164444,3,20160620061633,http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/scripts/hoverIntent.js,200,application/javascript,https://web.archive.org/web/20160620061633/http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/scripts/hoverIntent.js
